#	Step 		 Temp 		 Press 		 Volume 	  KinEng 	   PotEng 		TotEng 
   49000,   78.132482,   642.17608,   3346.6584,   24.920095,  -138.04326,  -113.12316 
   49250,   78.479283,   690.48612,   3472.8688,   25.030706,  -131.52564,  -106.49493 
   49500,   87.638418,   398.97945,   3492.5502,   27.951982,  -133.24224,  -105.29026 
   49750,   86.046313,  -81.786003,   3576.3016,   27.444185,  -132.84766,  -105.40347 
   50000,   71.540757,   -64.21847,   3648.1756,   22.817687,  -128.81434,  -105.99665 
   50250,    68.98199,    7.480308,   3639.2048,   22.001576,  -128.06097,  -106.05939 
   50500,   75.935313,   151.28586,   3578.9537,   24.219316,  -130.30548,  -106.08616 
   50750,   75.791848,  -211.31771,    3632.487,   24.173558,  -131.40809,  -107.23453 
   51000,   81.717152,   112.68978,   3508.0309,   26.063414,  -134.37108,  -108.30767 
   51250,   73.704237,   286.98433,   3464.8096,   23.507721,  -134.93489,  -111.42717 
   51500,   72.898639,  -159.89896,    3537.168,   23.250779,  -135.40982,  -112.15904 
   51750,   73.582748,   31.646716,    3582.196,   23.468973,  -130.52798,    -107.059 
   52000,   82.560237,  -253.13669,   3644.7209,   26.332313,  -131.20889,  -104.87658 
   52250,    78.07589,  -258.75739,   3649.0791,   24.902046,  -130.57661,  -105.67456 
   52500,   77.059236,   101.36707,   3520.0101,   24.577787,  -132.53807,  -107.96029 
   52750,   76.381204,  -110.41713,   3541.4258,   24.361531,  -134.71604,  -110.35451 
   53000,   77.717273,   81.057024,   3511.7914,   24.787666,  -134.23155,  -109.44388 
   53250,   84.832916,  -27.511958,   3574.1846,   27.057177,  -132.01528,   -104.9581 
   53500,   80.753685,  -132.06503,   3645.2536,   25.756119,  -129.38661,   -103.6305 
   53750,    73.69861,  -104.23552,   3625.4674,   23.505927,  -129.39333,   -105.8874 
   54000,   77.423264,  -145.39727,   3504.0004,   24.693893,   -135.4824,  -110.78851 
   54250,   70.568343,  -26.348257,   3532.1927,   22.507538,  -134.24956,  -111.74202 
   54500,   83.105346,   58.105626,   3493.0979,   26.506174,  -136.53955,  -110.03338 
   54750,   82.955794,   27.719531,    3505.462,   26.458475,   -135.1371,  -108.67863 
   55000,   86.387261,   490.47295,   3490.3022,    27.55293,  -131.82944,  -104.27651 
   55250,   75.342052,   175.55815,   3652.1831,   24.030097,  -125.93741,  -101.90731 
   55500,   91.978517,  -63.259356,   3593.0724,   29.336242,  -132.13691,  -102.80066 
   55750,   82.910766,   53.979971,   3541.9905,   26.444113,  -133.28882,  -106.84471 
   56000,   75.532332,  -49.662274,   3569.5819,   24.090786,  -132.56789,  -108.47711 
   56250,   69.869397,   119.30662,   3547.7909,   22.284612,  -131.31809,  -109.03348 
